OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.977,1.1,0.922487258911
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,-15.0,0.0,0.0
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.0,0.076,1.20346784592
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.076,0.182,0.365487484166*(x-0.076)*(x-0.076)*(x-0.076)-1.51274183411*(x-0.076)*(x-0.076)+0.0*(x-0.076)+1.203467845916748
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.182,0.242,811.524165362*(x-0.182)*(x-0.182)*(x-0.182)-70.4673297433*(x-0.182)*(x-0.182)-0.308381416714*(x-0.182)+1.1869059801101685
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.242,0.3045,-42.9560546875*(x-0.242)*(x-0.242)*(x-0.242)+4.02713012695*(x-0.242)*(x-0.242)+0.0*(x-0.242)+1.0900099277496338
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.3045,0.369,290.883041188*(x-0.3045)*(x-0.3045)*(x-0.3045)-28.1429342349*(x-0.3045)*(x-0.3045)+0.0*(x-0.3045)+1.095253586769104
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.369,0.433,-159.918661629*(x-0.369)*(x-0.369)*(x-0.369)+19.9464806332*(x-0.369)*(x-0.369)+0.0*(x-0.369)+1.056226372718811
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.433,0.4975,-126.869194856*(x-0.433)*(x-0.433)*(x-0.433)+7.71592012983*(x-0.433)*(x-0.433)+0.58806900695*(x-0.433)+1.0960054397583008
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.4975,0.562,986.035969901*(x-0.4975)*(x-0.4975)*(x-0.4975)-95.3989800879*(x-0.4975)*(x-0.4975)+0.0*(x-0.4975)+1.1319924592971802
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.562,0.626,-287.809888742*(x-0.562)*(x-0.562)*(x-0.562)+29.6246620862*(x-0.562)*(x-0.562)+0.0*(x-0.562)+0.9996979236602783
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.626,0.6895,-13.7957319287*(x-0.626)*(x-0.626)*(x-0.626)-0.696577275269*(x-0.626)*(x-0.626)+0.255348834168*(x-0.626)+1.0455929040908813
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.6895,0.7515,667.682163329*(x-0.6895)*(x-0.6895)*(x-0.6895)-62.0944411896*(x-0.6895)*(x-0.6895)+0.0*(x-0.6895)+1.0554664134979248
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.7515,0.8115,-318.266175411*(x-0.7515)*(x-0.7515)*(x-0.7515)+28.643955787*(x-0.7515)*(x-0.7515)+0.0*(x-0.7515)+0.9759027361869812
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8115,0.8695,333.786255134*(x-0.8115)*(x-0.8115)*(x-0.8115)-29.0394041966*(x-0.8115)*(x-0.8115)+0.0*(x-0.8115)+1.0102754831314087
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8695,0.925,-111.992828173*(x-0.8695)*(x-0.8695)*(x-0.8695)+9.32340294536*(x-0.8695)*(x-0.8695)+0.0*(x-0.8695)+0.9777126312255859
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.925,0.981,154.863186271*(x-0.925)*(x-0.925)*(x-0.925)-29.2029454503*(x-0.925)*(x-0.925)+0.0*(x-0.925)+0.9872854351997375
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.981,1.1,0.922901451588
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,-15.0,0.0,0.0
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0,0.0705,1.34144675732
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0705,0.1715,8.58920530683*(x-0.0705)*(x-0.0705)*(x-0.0705)-4.38803860933*(x-0.0705)*(x-0.0705)-1.27362925654*(x-0.0705)+1.3414467573165894
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.1715,0.2355,615.972233418*(x-0.1715)*(x-0.1715)*(x-0.1715)-44.3117906142*(x-0.1715)*(x-0.1715)-1.89715760562*(x-0.1715)+1.1768972873687744
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.2355,0.302,-248.471910025*(x-0.2355)*(x-0.2355)*(x-0.2355)+24.7850730249*(x-0.2355)*(x-0.2355)+0.0*(x-0.2355)+1.0354515314102173
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.302,0.3685,214.173930476*(x-0.302)*(x-0.302)*(x-0.302)-21.64956809*(x-0.302)*(x-0.302)+0.0*(x-0.302)+1.0719867944717407
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.3685,0.4355,-8.35569246221*(x-0.3685)*(x-0.3685)*(x-0.3685)+0.832393194595*(x-0.3685)*(x-0.3685)-0.0380005638328*(x-0.3685)+1.0392311811447144
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.4355,0.5025,688.375826152*(x-0.4355)*(x-0.4355)*(x-0.4355)-68.8908303332*(x-0.4355)*(x-0.4355)-0.0389859861457*(x-0.4355)+1.037908673286438
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.5025,0.569,-1019.41422114*(x-0.5025)*(x-0.5025)*(x-0.5025)+101.686568559*(x-0.5025)*(x-0.5025)+0.0*(x-0.5025)+0.9330836534500122
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.569,0.635,1.03307540013*(x-0.569)*(x-0.569)*(x-0.569)-0.952236440515*(x-0.569)*(x-0.569)+0.0*(x-0.569)+1.0829781293869019
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.635,0.7,622.632395472*(x-0.635)*(x-0.635)*(x-0.635)-59.8436202445*(x-0.635)*(x-0.635)-0.112194980819*(x-0.635)+1.0791271924972534
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.7,0.7625,-35.4651598123*(x-0.7)*(x-0.7)*(x-0.7)+5.82605429979*(x-0.7)*(x-0.7)+0.0*(x-0.7)+0.9899856448173523
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.7625,0.8225,-193.61596494*(x-0.7625)*(x-0.7625)*(x-0.7625)+14.8200247953*(x-0.7625)*(x-0.7625)+0.312649445924*(x-0.7625)+1.0040851831436157
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8225,0.88,1.62796377543*(x-0.8225)*(x-0.8225)*(x-0.8225)-1.47782382186*(x-0.8225)*(x-0.8225)+0.0*(x-0.8225)+1.0343751907348633
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.88,0.933,855.677822867*(x-0.88)*(x-0.88)*(x-0.88)-73.7874983528*(x-0.88)*(x-0.88)-0.153802373816*(x-0.88)+1.0297986268997192
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.933,0.984,89.5728571006*(x-0.933)*(x-0.933)*(x-0.933)+0.642580215224*(x-0.933)*(x-0.933)-0.764480185909*(x-0.933)+0.9417687654495239
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.984,1.1,0.916333556175
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,-15.0,0.0,0.0
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.0,0.077,1.45439863205
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.077,0.1835,6.6184908203*(x-0.077)*(x-0.077)*(x-0.077)+5.90391695093*(x-0.077)*(x-0.077)-2.91672281172*(x-0.077)+1.4543986320495605
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.1835,0.244,-133.488506889*(x-0.1835)*(x-0.1835)*(x-0.1835)+13.4440379561*(x-0.1835)*(x-0.1835)-1.43398276866*(x-0.1835)+1.2187261581420898
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.244,0.3075,242.470601795*(x-0.244)*(x-0.244)*(x-0.244)-18.9377806536*(x-0.244)*(x-0.244)-1.27305809799*(x-0.244)+1.1516183614730835
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.3075,0.373,56.6850886666*(x-0.3075)*(x-0.3075)*(x-0.3075)+0.11809453267*(x-0.3075)*(x-0.3075)-0.745049988735*(x-0.3075)+1.0565013885498047
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.373,0.439,-642.823579863*(x-0.373)*(x-0.373)*(x-0.373)+63.6395344064*(x-0.373)*(x-0.373)+0.0*(x-0.373)+1.0241364240646362
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.439,0.505,136.799338778*(x-0.439)*(x-0.439)*(x-0.439)-21.193221464*(x-0.439)*(x-0.439)+0.0*(x-0.439)+1.1165410280227661
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.505,0.5705,398.308024846*(x-0.505)*(x-0.505)*(x-0.505)-31.425278906*(x-0.505)*(x-0.505)-1.0098114741*(x-0.505)+1.0635526180267334
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.5705,0.635,-177.644871413*(x-0.5705)*(x-0.5705)*(x-0.5705)+20.4543302303*(x-0.5705)*(x-0.5705)+0.0*(x-0.5705)+0.974516749382019
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.635,0.6985,5.39430931514*(x-0.635)*(x-0.635)*(x-0.635)-1.7627857882*(x-0.635)*(x-0.635)+0.42146737082*(x-0.635)+1.0119433403015137
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.6985,0.76,-45.9084254538*(x-0.6985)*(x-0.6985)*(x-0.6985)+2.0980832487*(x-0.6985)*(x-0.6985)+0.262847186927*(x-0.6985)+1.0329797267913818
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.76,0.819,778.800669364*(x-0.76)*(x-0.76)*(x-0.76)-68.9238592387*(x-0.76)*(x-0.76)+0.0*(x-0.76)+1.0464016199111938
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.819,0.876,-570.326007011*(x-0.819)*(x-0.819)*(x-0.819)+48.7628735994*(x-0.819)*(x-0.819)+0.0*(x-0.819)+0.9664269685745239
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.876,0.9295,526.974584346*(x-0.876)*(x-0.876)*(x-0.876)-53.2300064844*(x-0.876)*(x-0.876)+0.0*(x-0.876)+1.0192371606826782
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9295,0.9825,6.54432328791*(x-0.9295)*(x-0.9295)*(x-0.9295)+2.11896821845*(x-0.9295)*(x-0.9295)-1.17061168171*(x-0.9295)+0.9475753903388977
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9825,1.1,0.892459452152
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0,0.0055,0.832449615002
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0055,0.0155,-1518.36480901*(x-0.0055)*(x-0.0055)*(x-0.0055)-119.696596642*(x-0.0055)*(x-0.0055)+14.6793633699*(x-0.0055)+0.8324496150016785
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0155,0.0255,-49673.9367883*(x-0.0155)*(x-0.0155)*(x-0.0155)+377.042771241*(x-0.0155)*(x-0.0155)+11.8299219944*(x-0.0155)+0.9657552242279053
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0255,0.037,-8254.17868142*(x-0.0255)*(x-0.0255)*(x-0.0255)-51.9022169949*(x-0.0255)*(x-0.0255)+4.46859638274*(x-0.0255)+1.0720847845077515
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.037,0.0495,91839.4775391*(x-0.037)*(x-0.037)*(x-0.037)-1721.99020386*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.1040560007095337
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0495,0.063,-6691.75671158*(x-0.0495)*(x-0.0495)*(x-0.0495)+201.04146573*(x-0.0495)*(x-0.0495)+0.0*(x-0.0495)+1.014369010925293
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.063,0.0785,-1850.57728809*(x-0.063)*(x-0.063)*(x-0.063)+55.9164338906*(x-0.063)*(x-0.063)+1.76940159265*(x-0.063)+1.034544587135315
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0785,0.0975,-44.2700837454*(x-0.0785)*(x-0.0785)*(x-0.0785)-0.399210932985*(x-0.0785)*(x-0.0785)+2.16900746287*(x-0.0785)+1.0685129165649414
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0975,0.1295,-1310.61933872*(x-0.0975)*(x-0.0975)*(x-0.0975)+40.5322023653*(x-0.0975)*(x-0.0975)+2.10589294672*(x-0.0975)+1.109276294708252
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1295,0.188,51.8945497515*(x-0.1295)*(x-0.1295)*(x-0.1295)-8.22013542601*(x-0.1295)*(x-0.1295)+0.673731289552*(x-0.1295)+1.175223469734192
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.188,0.2665,4.71164457345*(x-0.188)*(x-0.188)*(x-0.188)-1.2185598222*(x-0.188)*(x-0.188)+0.24476381337*(x-0.188)+1.1968947649002075
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.2665,0.659,-0.165461558523*(x-0.2665)*(x-0.2665)*(x-0.2665)-0.0242259921256*(x-0.2665)*(x-0.2665)+0.140552916603*(x-0.2665)+1.210878849029541
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.659,1.1,1.25230872631
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0,0.0065,0.866725742817
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0065,0.018,-3565.13538221*(x-0.0065)*(x-0.0065)*(x-0.0065)-146.700571389*(x-0.0065)*(x-0.0065)+13.1227475695*(x-0.0065)+0.866725742816925
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.018,0.029,-34862.3850137*(x-0.018)*(x-0.018)*(x-0.018)+238.649257257*(x-0.018)*(x-0.018)+8.33416696469*(x-0.018)+0.9928140640258789
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.029,0.042,-254.947810101*(x-0.029)*(x-0.029)*(x-0.029)-30.7748586398*(x-0.029)*(x-0.029)+0.929404864357*(x-0.029)+1.0669646263122559
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.042,0.057,33903.847729*(x-0.042)*(x-0.042)*(x-0.042)-852.466714636*(x-0.042)*(x-0.042)+0.0*(x-0.042)+1.0732858180999756
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.057,0.074,3108.59443948*(x-0.057)*(x-0.057)*(x-0.057)-0.183739912123*(x-0.057)*(x-0.057)-2.68890422202*(x-0.057)+0.9959062933921814
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.074,0.094,-10124.8132405*(x-0.074)*(x-0.074)*(x-0.074)+394.159917468*(x-0.074)*(x-0.074)+0.0*(x-0.074)+0.9654143452644348
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.094,0.122,-3532.13559928*(x-0.094)*(x-0.094)*(x-0.094)+91.2254555859*(x-0.094)*(x-0.094)+3.61662081015*(x-0.094)+1.0420798063278198
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.122,0.1645,0.732371493799*(x-0.122)*(x-0.122)*(x-0.122)-4.96037566461*(x-0.122)*(x-0.122)+0.41766339346*(x-0.122)+1.1373285055160522
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1645,0.226,350.85628425*(x-0.1645)*(x-0.1645)*(x-0.1645)-32.3664922221*(x-0.1645)*(x-0.1645)+0.0*(x-0.1645)+1.146175742149353
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.226,0.3165,-122.666268377*(x-0.226)*(x-0.226)*(x-0.226)+17.5087247361*(x-0.226)*(x-0.226)+0.0*(x-0.226)+1.1053696870803833
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.3165,0.6905,0.0561871103448*(x-0.3165)*(x-0.3165)*(x-0.3165)-0.238843112615*(x-0.3165)*(x-0.3165)+0.155076963496*(x-0.3165)+1.1578481197357178
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.6905,1.1,1.18537783623
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0,0.008,0.845817863941
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.008,0.023,-14149.7548933*(x-0.008)*(x-0.008)*(x-0.008)-74.9043509969*(x-0.008)*(x-0.008)+14.4418656826*(x-0.008)+0.8458178639411926
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.023,0.038,-1762.31142144*(x-0.023)*(x-0.023)*(x-0.023)-48.4696796753*(x-0.023)*(x-0.023)+2.64365059973*(x-0.023)+0.9978369474411011
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.038,0.055,8133.94123732*(x-0.038)*(x-0.038)*(x-0.038)-207.415501552*(x-0.038)*(x-0.038)+0.0*(x-0.038)+1.0206382274627686
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.055,0.075,-947.798947286*(x-0.055)*(x-0.055)*(x-0.055)+58.8741036215*(x-0.055)*(x-0.055)+0.0*(x-0.055)+1.0006572008132935
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.075,0.0995,-5281.61032946*(x-0.075)*(x-0.075)*(x-0.075)+193.106693848*(x-0.075)*(x-0.075)+1.21760540812*(x-0.075)+1.0166244506835938
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0995,0.1305,730.139454503*(x-0.0995)*(x-0.0995)*(x-0.0995)-37.1567561985*(x-0.0995)*(x-0.0995)+1.16897360591*(x-0.0995)+1.0846960544586182
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1305,0.1705,-1352.02930809*(x-0.1305)*(x-0.1305)*(x-0.1305)+68.9936738736*(x-0.1305)*(x-0.1305)+0.970246768939*(x-0.1305)+1.106978178024292
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1705,0.225,30.2562050455*(x-0.1705)*(x-0.1705)*(x-0.1705)-2.47344476247*(x-0.1705)*(x-0.1705)+0.0*(x-0.1705)+1.1696480512619019
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.225,0.2995,-192.477392656*(x-0.225)*(x-0.225)*(x-0.225)+21.5093486293*(x-0.225)*(x-0.225)+0.0*(x-0.225)+1.1671991348266602
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.2995,0.4065,148.338638301*(x-0.2995)*(x-0.2995)*(x-0.2995)-23.8083514473*(x-0.2995)*(x-0.2995)+0.0*(x-0.2995)+1.2069932222366333
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.4065,0.7405,4.19003825251*(x-0.4065)*(x-0.4065)*(x-0.4065)+0.0*(x-0.4065)*(x-0.4065)+0.0*(x-0.4065)+1.1161326169967651
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.7405,1.1,1.27225220203
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0,0.0025,0.774275243282
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0025,0.006,-501935.929035*(x-0.0025)*(x-0.0025)*(x-0.0025)+5994.52975597*(x-0.0025)*(x-0.0025)+0.0*(x-0.0025)+0.7742752432823181
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.006,0.008,-7833993.01023*(x-0.006)*(x-0.006)*(x-0.006)+26868.885558*(x-0.006)*(x-0.006)+23.5155628997*(x-0.006)+0.8261877298355103
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.008,0.01,-6233901.525*(x-0.008)*(x-0.008)*(x-0.008)+9455.9073228*(x-0.008)*(x-0.008)+36.9831890088*(x-0.008)+0.9180224537849426
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.01,0.012,172197.818756*(x-0.01)*(x-0.01)*(x-0.01)-516.593456268*(x-0.01)*(x-0.01)+0.0*(x-0.01)+0.9799412488937378
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.012,0.0145,-7555035.6754*(x-0.012)*(x-0.012)*(x-0.012)+32247.2693643*(x-0.012)*(x-0.012)+0.0*(x-0.012)+0.9792524576187134
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0145,0.018,-120780.49522*(x-0.0145)*(x-0.0145)*(x-0.0145)-1346.23203706*(x-0.0145)*(x-0.0145)+19.5794279076*(x-0.0145)+1.0627504587173462
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.018,0.0235,101712.248243*(x-0.018)*(x-0.018)*(x-0.018)-974.449936697*(x-0.018)*(x-0.018)+5.71712044886*(x-0.018)+1.1096086502075195
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0235,0.033,-63553.8793492*(x-0.0235)*(x-0.0235)*(x-0.0235)+773.732148397*(x-0.0235)*(x-0.0235)+4.22855767323*(x-0.0235)+1.1284980773925781
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.033,0.0575,1373.11478713*(x-0.033)*(x-0.033)*(x-0.033)-67.8594975188*(x-0.033)*(x-0.033)+1.72225565898*(x-0.033)+1.1840091943740845
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0575,0.1175,-47.3355026897*(x-0.0575)*(x-0.0575)*(x-0.0575)+2.5392272422*(x-0.0575)*(x-0.0575)+0.869776733491*(x-0.0575)+1.2056649923324585
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1175,0.5845,-0.671390734567*(x-0.1175)*(x-0.1175)*(x-0.1175)-0.0735719026335*(x-0.1175)*(x-0.1175)+0.663260573505*(x-0.1175)+1.2567683458328247
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.5845,1.1,1.48208630085
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0,0.003,0.768721103668
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.003,0.008,-10891.196141*(x-0.003)*(x-0.003)*(x-0.003)+514.551274743*(x-0.003)*(x-0.003)+19.963443837*(x-0.003)+0.7687211036682129
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.008,0.0125,-484840.347824*(x-0.008)*(x-0.008)*(x-0.008)+2702.38350447*(x-0.008)*(x-0.008)+24.2921168738*(x-0.008)+0.88004070520401
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0125,0.018,22962.4825493*(x-0.0125)*(x-0.0125)*(x-0.0125)-930.220373323*(x-0.0125)*(x-0.0125)+19.1595172838*(x-0.0125)+0.9998974204063416
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.018,0.0245,-79697.7701124*(x-0.018)*(x-0.018)*(x-0.018)+160.701350675*(x-0.018)*(x-0.018)+11.0109384686*(x-0.018)+1.080955982208252
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0245,0.0315,8489.72201102*(x-0.0245)*(x-0.0245)*(x-0.0245)-231.470613742*(x-0.0245)*(x-0.0245)+2.9983636656*(x-0.0245)+1.1374297142028809
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0315,0.0395,-5821.76877508*(x-0.0315)*(x-0.0315)*(x-0.0315)+7.00096224931*(x-0.0315)*(x-0.0315)+1.00576420883*(x-0.0315)+1.1499881744384766
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0395,0.049,142050.060556*(x-0.0395)*(x-0.0395)*(x-0.0395)-2024.21336293*(x-0.0395)*(x-0.0395)+0.0*(x-0.0395)+1.1555016040802002
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.049,0.063,-52675.8220383*(x-0.049)*(x-0.049)*(x-0.049)+1106.19226281*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.0946065187454224
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.063,0.1025,459.189776098*(x-0.063)*(x-0.063)*(x-0.063)-27.2069942338*(x-0.063)*(x-0.063)+0.0*(x-0.063)+1.1668777465820312
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1025,0.1745,-823.119243885*(x-0.1025)*(x-0.1025)*(x-0.1025)+88.8968783396*(x-0.1025)*(x-0.1025)+0.0*(x-0.1025)+1.1527278423309326
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1745,0.613,-1.6220162801*(x-0.1745)*(x-0.1745)*(x-0.1745)+0.0*(x-0.1745)*(x-0.1745)+0.0*(x-0.1745)+1.3063416481018066
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.613,1.1,1.16958010197
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.0,0.005,0.778585076332
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.005,0.014,-3401.99072334*(x-0.005)*(x-0.005)*(x-0.005)-196.550101925*(x-0.005)*(x-0.005)+19.2581746313*(x-0.005)+0.7785850763320923
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.014,0.023,-47919.5169168*(x-0.014)*(x-0.014)*(x-0.014)+234.725550326*(x-0.014)*(x-0.014)+14.8935890509*(x-0.014)+0.933508038520813
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.023,0.034,-16219.3590027*(x-0.023)*(x-0.023)*(x-0.023)-35.7352675964*(x-0.023)*(x-0.023)+7.47420634599*(x-0.023)+1.0516297817230225
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.034,0.047,4241.46444538*(x-0.034)*(x-0.034)*(x-0.034)-84.163668739*(x-0.034)*(x-0.034)+0.800403140899*(x-0.034)+1.1079341173171997
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.047,0.062,-39391.6398273*(x-0.047)*(x-0.047)*(x-0.047)+860.892888532*(x-0.047)*(x-0.047)+0.762570227492*(x-0.047)+1.1134341955184937
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.062,0.0795,1362.7477707*(x-0.062)*(x-0.062)*(x-0.062)-35.772128981*(x-0.062)*(x-0.062)+0.0*(x-0.062)+1.1856268644332886
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.0795,0.1125,-129.288264124*(x-0.0795)*(x-0.0795)*(x-0.0795)+9.65928263386*(x-0.0795)*(x-0.0795)+0.0*(x-0.0795)+1.1819751262664795
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.1125,0.173,-7.07386428718*(x-0.1125)*(x-0.1125)*(x-0.1125)+1.64024684823*(x-0.1125)*(x-0.1125)+0.21512789494*(x-0.1125)+1.1878478527069092
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.173,0.2515,-78.3369780269*(x-0.173)*(x-0.173)*(x-0.173)+7.08455223078*(x-0.173)*(x-0.173)+0.335921428305*(x-0.173)+1.2053003311157227
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.2515,0.3345,33.1942660982*(x-0.2515)*(x-0.2515)*(x-0.2515)-4.92757452124*(x-0.2515)*(x-0.2515)+0.0*(x-0.2515)+1.2374324798583984
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.3345,0.693,0.249515297861*(x-0.3345)*(x-0.3345)*(x-0.3345)+0.0174065139276*(x-0.3345)*(x-0.3345)-0.131951473075*(x-0.3345)+1.2224664688110352
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.693,1.1,1.18889546394
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.0
